"","(Intercept)","seasonSpring","seasonSummer","seasonWinter","provBritish Columbia","provManitoba","provNew Brunswick","provNewfoundland and Labrador","provNorthwest Territories","provNova Scotia","provNunavut","provOntario","provPrince Edward Island","provQuebec","provSaskatchewan","provYukon","retail"
"boot_params.8035",3.62944553575055,-0.0630881075086191,-0.567528618188235,-0.256652957036016,0.803107857433286,-1.80152401999202,-2.4778557161353,-2.95111473597097,-5.33964687281434,-2.34587619930917,-4.69697295143777,5.35843035451922,-4.27021292974939,2.09562031622511,-2.5481932579252,-4.19651968728442,-1.74390634355721
"boot_params.8036",3.61251049489517,-0.0657675143295889,-0.561204051770427,-0.216465665628442,0.787779604602073,-1.78322495015069,-2.50860513647819,-3.0125171751436,-4.8132457964276,-2.37222784717131,-4.89624947738606,5.30498202483265,-3.94862446611145,2.06845243673932,-2.53298311571093,-3.96933268447419,-1.72141493316161
"boot_params.8037",3.66005875634945,-0.0766896496969965,-0.540051894232087,-0.241092120655292,0.86593834177224,-1.87445293734451,-2.62773124707692,-3.05976093580108,-4.85872624723818,-2.47104361168579,-4.90022840381369,5.72323672623207,-4.21189686696519,2.26519170607852,-2.52834580095877,-4.1703884425378,-1.89016845036552
"boot_params.8038",3.68229314251731,-0.05864319237544,-0.563473131883195,-0.236219740625375,0.847888923389933,-1.98039381818502,-2.72945985147975,-3.14104572420104,-5.39250263131039,-2.42042539832494,-5.15505647121744,5.77778711254175,-4.35144772514371,2.28583207477308,-2.62976722973112,-4.26558125534486,-1.91901944339978
"boot_params.8039",3.59618650447737,-0.0853578555263272,-0.59384781030913,-0.270144799688186,0.812947033253413,-1.78372968350853,-2.53884726009268,-2.86436706729966,-5.15754335115843,-2.25842857961539,-4.64372237313277,5.28876814155611,-3.88627419769483,2.09192743252144,-2.43735375273993,-4.19999942657421,-1.70446187786477
"boot_params.8040",3.65827674924454,-0.0553182665429553,-0.567676066153197,-0.25427337715242,0.794109407494128,-1.8630515035283,-2.6194132811994,-3.11293959185441,-4.98062343284398,-2.37661645891928,-4.92149749786683,5.47886391913013,-4.15108375547437,2.15060833982579,-2.58156051655432,-4.18860103717232,-1.79959952574611
"boot_params.8041",3.63610186388695,-0.0837673142132256,-0.560061671312133,-0.244619962206279,0.825288283024705,-1.84485112056599,-2.52411001748973,-3.07237977965656,-4.97401387786683,-2.41634254873818,-4.49694227851739,5.47893950947901,-3.97507746665462,2.16446790533982,-2.55168629058629,-3.908232342225,-1.78995640277846
"boot_params.8042",3.66738890174332,-0.0850309623800086,-0.592756462154579,-0.263026331801333,0.840151622604008,-1.93211359159389,-2.59613244694146,-3.08604754811625,-5.16127834422598,-2.41251140960365,-4.88161779352683,5.60806607658453,-4.33956078015687,2.20416641836225,-2.61993479074298,-3.96388938922173,-1.84253332050248
"boot_params.8043",3.57320774265143,-0.0647674339729588,-0.578104431788618,-0.248134746469344,0.792079894140225,-1.74848282102563,-2.33199375398217,-2.88943763952961,-5.20777633521034,-2.24072472540113,-4.65405339432108,5.10590184762807,-3.95521205360447,2.02485666742788,-2.52987173918714,-3.92836256359292,-1.63283356439912
"boot_params.8044",3.69842075331172,-0.0708980643998455,-0.537436481764649,-0.243590528320934,0.791173593252965,-1.94902929365742,-2.66970186506159,-3.07324655395325,-5.21741326456675,-2.42731532929552,-4.54352505421883,5.59739820755147,-4.06315152139937,2.16772144729061,-2.6606305341019,-4.09542400509311,-1.85612315205894
"boot_params.8045",3.66260704077041,-0.0591651035742844,-0.539395235045203,-0.232760638211701,0.81011629966974,-1.93888257711209,-2.62466280147769,-2.99591300474644,-4.70469238590295,-2.43561517800141,-4.89849531097873,5.59775610405992,-4.433680201664,2.19463031520402,-2.52969329365717,-4.16533774241111,-1.8481471789335
"boot_params.8046",3.60235046489299,-0.0581509132900528,-0.546895160845261,-0.237302993492909,0.826750394039431,-1.83347145569295,-2.45535209603255,-2.8864077704366,-4.97187548360987,-2.32127604674209,-4.89868231042626,5.33765492096241,-4.05514927816402,2.09891378663278,-2.52682479305788,-4.07299931005133,-1.72887717774224
"boot_params.8047",3.61034731577974,-0.0636237352879265,-0.549681146585013,-0.246107048009588,0.810797908340766,-1.80350239543888,-2.53435331876034,-2.98032778428892,-4.88534775682539,-2.34157213736436,-4.69422861979151,5.34673501923623,-4.26505744171577,2.10228473508949,-2.5078781975913,-4.22297034356586,-1.73386222482188
"boot_params.8048",3.6396640058531,-0.0499875391546303,-0.563774341757996,-0.244936928368264,0.82490846760947,-1.87855599959804,-2.56177105424925,-3.10196076344869,-5.33793649619003,-2.41246035099105,-4.8755087059703,5.50927285681306,-4.08840382658422,2.14603286202984,-2.59142025194061,-4.19314123606233,-1.80611615049746
"boot_params.8049",3.60282021349073,-0.0535961487500175,-0.566823383006688,-0.227848821522532,0.832327918425918,-1.83050931963885,-2.49477612545455,-3.01458848154005,-5.56933749724895,-2.32972723621709,-4.97832014607936,5.43721165722685,-4.29505370429995,2.15650954614012,-2.46807829505606,-4.12853966703829,-1.76809224100614
"boot_params.8050",3.63555624730444,-0.0608061610985715,-0.560368454290063,-0.23047574328157,0.793213454886416,-1.84899948778429,-2.53333515625353,-3.05374400362739,-4.99981685065436,-2.29340195032467,-4.62077351451095,5.34001526127876,-4.0096605785274,2.08050860976969,-2.50578044825263,-3.98425805225573,-1.74298999337174
"boot_params.8051",3.64049718167357,-0.0813494134396084,-0.571297405358453,-0.229664914158962,0.808784705423827,-1.84342374523881,-2.5423201629532,-2.98307737913395,-5.33592060346802,-2.38255559445131,-4.99191277484824,5.39615671510237,-4.02290744420369,2.12080081925687,-2.52689415572989,-4.05552450172152,-1.76220164981311
"boot_params.8052",3.70366830052483,-0.0667341123188677,-0.552202482306269,-0.234270665105597,0.858108350975791,-1.9767172111212,-2.77547447102185,-3.1291940168659,-5.52505748063928,-2.47508594687306,-4.99394344923675,5.87777552310421,-4.25361031529487,2.30870045587054,-2.72821865842761,-4.27412413468452,-1.96410017283875
"boot_params.8053",3.63431964425977,-0.0675095427774615,-0.573488865328253,-0.228927835697481,0.820284185406738,-1.8809357885355,-2.60255376374008,-3.0718553553524,-4.84107977899627,-2.3430975916294,-5.01327043352168,5.49871175223034,-4.04421369105287,2.15830375739606,-2.55759107622158,-3.92864321981716,-1.7963561398693
"boot_params.8054",3.65634592012475,-0.0843955274282916,-0.584438974551232,-0.273264425746221,0.826050611246783,-1.86831510676833,-2.62796733841795,-3.16151480407999,-5.37420797622323,-2.40507968673794,-5.10272100321671,5.54882530203591,-4.04126018362746,2.1947017015737,-2.5610278563797,-4.13550998909462,-1.8207841673948
"boot_params.8055",3.6432426391359,-0.0637825836097105,-0.563161303746368,-0.232481249165808,0.804034849746485,-1.86685786542372,-2.49258134715225,-3.03701355694807,-4.94015094850438,-2.38816092387684,-4.99204737645637,5.44336257333479,-3.94318869772449,2.14895429769361,-2.54290923367303,-4.33690687234538,-1.78420473219754
"boot_params.8056",3.68927955040309,-0.0722660239243257,-0.553236457638986,-0.251644660147653,0.86241553877516,-1.96690763781979,-2.63847975397467,-3.11734204294132,-5.66306537143798,-2.47798877151871,-5.06300448640465,5.84428676938257,-4.0617529957957,2.30513224027952,-2.6633765737079,-4.24721715135583,-1.94152637996463
"boot_params.8057",3.63946096277119,-0.0632219302926646,-0.560922293771699,-0.238576248798092,0.796784448649807,-1.8256699266852,-2.52962368177895,-2.93577673844905,-5.11828927615871,-2.36833278021613,-4.84837668422179,5.34116383204556,-3.89441499464869,2.09655566508583,-2.53720079119817,-4.12526684441709,-1.74206697999443
"boot_params.8058",3.64367268879846,-0.0633211740160222,-0.567178778713548,-0.250833616453221,0.78568348832843,-1.8295569500145,-2.64426819108505,-3.03660044025876,-4.93054744970098,-2.28400781171155,-4.68132229806583,5.34914817927479,-3.86442528172302,2.10487705715876,-2.4471026853438,-4.12934563106228,-1.74868961114718
"boot_params.8059",3.70306754105586,-0.0895816034431901,-0.581527720567377,-0.284109506915681,0.863382780116631,-1.98886633270505,-2.68069526332165,-3.27963659072739,-5.39060181623367,-2.49179413879034,-5.37623732917517,5.87063203968466,-4.34743578113079,2.33073648657297,-2.65920632209478,-4.31847599767874,-1.94926348254914
"boot_params.8060",3.66607751625707,-0.0748592181835298,-0.587442358075783,-0.264898600492754,0.783397983655445,-1.89402512472926,-2.52250509073529,-3.05295389922018,-5.06721963889811,-2.35250269595617,-4.87993584116282,5.31742522910199,-4.1777913307345,2.08079696666878,-2.49141190022783,-4.20909139522004,-1.7398829527511
"boot_params.8061",3.74325183697738,-0.0711885744954405,-0.563817232821712,-0.226625739501787,0.810675484569175,-2.04541523341116,-2.7372573673313,-3.29504816929515,-5.28933867400043,-2.5560123688027,-5.25631422881686,5.81424912233693,-4.49461005593301,2.26026676559436,-2.75915963705018,-4.31479889239675,-1.95295580236758
"boot_params.8062",3.65293912783012,-0.0705959945407496,-0.589302944248656,-0.250461356634404,0.804663306117508,-1.84913183071802,-2.53150879332401,-3.00726310477242,-5.3182633321941,-2.34007538120741,-4.79034055187122,5.41237755634302,-4.11911876298216,2.11447675661171,-2.54118279609835,-4.09865645868691,-1.77196041256777
"boot_params.8063",3.68442743256893,-0.0830022577122515,-0.57631794586898,-0.247833573007309,0.820767687539965,-1.96692068386181,-2.64542013462284,-3.06581623748733,-5.61124510295313,-2.38263541262308,-4.77687774885328,5.55879983101031,-4.15732766178649,2.17961324639389,-2.60283062152701,-4.18895323713398,-1.83116202633041
"boot_params.8064",3.6321346147461,-0.0546023676889827,-0.531350338586065,-0.235883798998929,0.824944704964052,-1.86188159916287,-2.61880254101828,-2.9731832571038,-5.22970158819313,-2.38257108791923,-5.08518930061516,5.47394234185602,-4.07761968297429,2.14545011635004,-2.49921332464015,-4.15739705424541,-1.79419495134667
"boot_params.8065",3.68288320563409,-0.0737828882999651,-0.568663188549606,-0.244712578338126,0.80845268935655,-1.9148923134338,-2.5890950933459,-3.09158614633893,-5.1791445695245,-2.4238945563226,-4.81578868786258,5.54389167068509,-4.16907310327893,2.14977961789303,-2.60807344576129,-4.15657993977739,-1.83077529465063
"boot_params.8066",3.63739347282766,-0.0557354705456923,-0.533701047823209,-0.245868653963365,0.850689630251369,-1.8751677657088,-2.60596075305596,-3.01741079990953,-5.8449681929053,-2.45193863496031,-4.71005740231907,5.62378340756333,-4.10014917661787,2.21805846872787,-2.67278929748352,-4.28163624633996,-1.84961010716453
"boot_params.8067",3.72110692614715,-0.0501648509254948,-0.560561639832366,-0.251207678231237,0.831869208823395,-1.9984169122005,-2.80336864259173,-3.24883766707119,-5.28246235558514,-2.51152044179626,-5.33418284254605,5.81313891620935,-4.27291821910059,2.26766384143518,-2.75318154174894,-4.34086770162989,-1.94943956615951
"boot_params.8068",3.59583368750803,-0.0601091731169661,-0.538427569975906,-0.226924917779345,0.825993425581194,-1.82938032423077,-2.48956968898405,-3.04342541111341,-5.1472255807224,-2.25856918756259,-4.81715574103248,5.32815569333816,-4.00708659991127,2.1030500879396,-2.3676284909386,-4.02313358645569,-1.72718191279697
"boot_params.8069",3.64229692519786,-0.0704192771907665,-0.546184241066713,-0.231544405726811,0.793299493449061,-1.85346453657805,-2.60248903705769,-2.96509397859255,-5.06306323487653,-2.36175582537439,-4.82915006511939,5.43932855391734,-3.94303114253511,2.13353812711867,-2.50357509239339,-4.27421525241565,-1.78008774232576
"boot_params.8070",3.69464790116845,-0.0755498105959881,-0.565307286695333,-0.245394398841362,0.820183515986812,-1.93267310645518,-2.71468028938094,-3.11151699795015,-5.38384040700825,-2.45055043882131,-5.38735164203741,5.67282143205429,-4.00777378964078,2.21725172336798,-2.59192996259266,-4.16096705582129,-1.88297755290766
"boot_params.8071",3.708044424441,-0.0724151918440331,-0.561282293611229,-0.243097344017641,0.810573011865468,-1.96113380856081,-2.68135802282977,-3.08285844980068,-5.39910045444587,-2.4388820707024,-5.05827342281458,5.64612001676736,-4.37764550072953,2.19188351333432,-2.61738557656603,-4.19335965115648,-1.87768890978434
"boot_params.8072",3.67953949735692,-0.077001624017521,-0.552505441815169,-0.253093625051126,0.820898379406351,-1.92252062516149,-2.66740219119142,-3.09134652891484,-5.25482401330701,-2.48006295256788,-5.00823505292185,5.70081151604654,-4.40539806236323,2.24166319995966,-2.6561072648219,-4.15227612490549,-1.88645656058443
"boot_params.8073",3.69869428161448,-0.0773273199106335,-0.558081930122036,-0.268701475514677,0.826124218291603,-1.92657435320074,-2.68842767231094,-3.21029381450209,-5.030379191181,-2.48713537035625,-5.16761499065622,5.69696128403432,-4.19420396807395,2.23522235336041,-2.60311396635682,-4.14608680874584,-1.89120236193835
"boot_params.8074",3.70446454171751,-0.0511823057599066,-0.575180859441393,-0.237701542810744,0.840807795249676,-1.98293307815516,-2.72879425570558,-3.23563431135455,-5.3249982138433,-2.5342296348822,-5.5921971335944,5.83951261454617,-4.3475114396784,2.30038143788077,-2.69252749250409,-4.52651364522328,-1.94937216449774
"boot_params.8075",3.60640779020245,-0.0612801324558865,-0.565068042378063,-0.24310221451658,0.768433878941791,-1.76943364395774,-2.42599487949083,-2.84264347030703,-4.90294881052809,-2.24941944375487,-4.87619302070238,5.15066527031516,-4.15200671873324,2.00531946593632,-2.49208599442288,-4.0771355487442,-1.66217512266614
"boot_params.8076",3.68380393916211,-0.0444277061668791,-0.557736062788853,-0.220860094063852,0.81486076199894,-1.98966525290808,-2.71055083918353,-3.10110209071381,-5.38203996312569,-2.48070524412481,-5.5228062688193,5.64579462338132,-4.17653184145988,2.21775734179097,-2.57199044211434,-4.42626012698575,-1.87557394677963
"boot_params.8077",3.76889935476171,-0.0723370551850248,-0.548021246917862,-0.262069790179455,0.843260378796908,-2.06913007513611,-2.85841122488727,-3.32205916220725,-5.52254421087006,-2.60505500788615,-4.80577670194105,6.05583197968293,-4.44283336615844,2.36151471572587,-2.73767472490818,-4.40194175070512,-2.04851905162529
"boot_params.8078",3.55075914521297,-0.0724235245934464,-0.55358344799016,-0.238227267368182,0.833456084050546,-1.70609507882533,-2.39418182730689,-2.84735941653006,-4.93845321817362,-2.24220051112227,-5.00116307373803,5.19048246449232,-3.68148442009954,2.05805753990306,-2.38084533024783,-4.14295451331267,-1.65497900409451
"boot_params.8079",3.50362772468262,-0.0684425545911594,-0.560004134432381,-0.21141477002358,0.790373787619105,-1.62050128830897,-2.28728608760783,-2.81144553368253,-5.01175123162815,-2.09426662161298,-4.88422052804082,4.8654558257458,-3.67331436139241,1.92304350552139,-2.37127354814888,-4.03163914608963,-1.52221863406811
"boot_params.8080",3.63168182314159,-0.0780249220394923,-0.552735835473621,-0.235075237917147,0.814169657390984,-1.83418621774697,-2.55043854358143,-2.95314146914727,-4.96854928364176,-2.31414126002651,-4.95611823895654,5.38505019431448,-3.82388832608853,2.10579764621107,-2.54281974163062,-4.05084183311736,-1.75533381414863
"boot_params.8081",3.73089475558326,-0.0787578075137454,-0.580771092724542,-0.255025572993702,0.858057419029082,-2.00902705384718,-2.72651339305243,-3.28543142981556,-5.86109834895326,-2.55654074944819,-5.01731234738318,5.93462627550458,-4.52577849769927,2.33729540405292,-2.71834225908125,-4.52223194004309,-1.98801852775232
"boot_params.8082",3.67101529898105,-0.0499949706649417,-0.54593232831086,-0.247784635190334,0.791315669986262,-1.88319861321876,-2.57328606118819,-3.14098938454202,-5.08917394152432,-2.47111327134512,-5.22216922600176,5.49715193353973,-4.05534213859582,2.14074997945621,-2.56951859134844,-4.2319284789257,-1.81484094284821
"boot_params.8083",3.74577345950979,-0.069400163940151,-0.58502941389557,-0.241436873437774,0.834733686516801,-2.05767044122174,-2.76153865023891,-3.18567393458935,-5.08313625336794,-2.53308932868162,-4.93017622831939,5.8967385048195,-4.13939218230631,2.28970955644178,-2.70770423626697,-4.49721704008514,-1.98078387397209
"boot_params.8084",3.61095224199956,-0.0591838983906063,-0.563046869067966,-0.220642559076846,0.80176114347263,-1.81695391076344,-2.5418191731982,-2.90893371602933,-5.0801173263552,-2.36225794009328,-4.7761893941439,5.2948796140903,-3.95212555398585,2.09721785208097,-2.42077612225147,-3.98590705002951,-1.71779574978375
"boot_params.8085",3.76978464514761,-0.0814998667027161,-0.573730968064893,-0.267500485522102,0.83890039737466,-2.06798992474576,-2.73394253758602,-3.31662670637162,-5.4063622080373,-2.58554943855323,-5.50448267103351,6.03849147333124,-4.48250912409195,2.36266256508205,-2.87211037797928,-4.32195391761121,-2.039330909487
"boot_params.8086",3.69730778513457,-0.0847965313085793,-0.557034545692217,-0.263369393827263,0.856806892258059,-1.97624593023077,-2.71851518578053,-3.21924269662412,-5.28774638786458,-2.43510887030787,-5.29893839884798,5.82655109408098,-4.37620082330124,2.30463781797036,-2.60054279485061,-4.1720333957676,-1.93562946210082
"boot_params.8087",3.71587612820852,-0.0515049303506378,-0.547147161675223,-0.238346736961059,0.800097826754293,-1.9970653281392,-2.69898885588428,-3.19118133803709,-5.79368802650728,-2.52605901748724,-4.88784041895986,5.66623488176263,-4.30483919759674,2.19475226509878,-2.69807832658415,-4.20355075665259,-1.8890681192519
"boot_params.8088",3.58160298986769,-0.0587817267685983,-0.533898694036707,-0.229447788430352,0.831832519398809,-1.76838830503484,-2.52196709322491,-2.89116623945461,-5.01331800519666,-2.28625815888095,-4.51606215582428,5.27189596937232,-4.06268187173899,2.09450421321169,-2.43977871871248,-3.95049611330795,-1.70406209905006
"boot_params.8089",3.68451204305932,-0.0822266001606633,-0.56899015375764,-0.244058627996207,0.796754519237222,-1.93486959655889,-2.64755224349805,-3.17238950047179,-4.88011577920478,-2.44001205975869,-5.02799561095752,5.56257611624346,-4.01171488911531,2.16383305207944,-2.59594445315312,-4.12748232197507,-1.83946695657917
"boot_params.8090",3.61944535780429,-0.0660492543693462,-0.558017441804293,-0.253394643653807,0.834020710204154,-1.83440760494263,-2.5627771378953,-2.99348709432404,-5.30135069438992,-2.31665300153315,-4.9643153623867,5.48166803901991,-4.0221354192539,2.16742979546304,-2.49340568604991,-4.05593415154294,-1.78510113133557
"boot_params.8091",3.69229785188193,-0.0775486901560102,-0.560431623262429,-0.260102786622203,0.79511752211318,-1.93378198117627,-2.63481064938002,-3.20195945862764,-5.34452589780199,-2.39512720199285,-4.89943933976353,5.57436299021764,-4.16925230857563,2.1818883452431,-2.50005812922461,-4.18572572019958,-1.84273550397101
"boot_params.8092",3.61925077722414,-0.0473056522428412,-0.554357695177749,-0.232673326918436,0.767026237648394,-1.81996394101737,-2.51522829952579,-2.84863695490091,-4.84577782108226,-2.3047446098688,-4.42863632231781,5.16885653373865,-4.02837408388383,2.01299616509643,-2.43886677822036,-4.07879856715692,-1.67853083244037
"boot_params.8093",3.74336405852084,-0.0712679596898804,-0.535914190282875,-0.245095985830117,0.815903265375774,-2.0630304945191,-2.75974029196652,-3.15901573128913,-5.17183470729127,-2.51779089442542,-5.1701662971654,5.84391106425541,-4.60204440607996,2.26948048771506,-2.71058271958928,-4.3120415657463,-1.96478509464089
"boot_params.8094",3.67197312829336,-0.0640520219402898,-0.538132195103229,-0.240326245751358,0.850221834690197,-1.97279491317922,-2.63616198041532,-3.22252672008229,-5.52258544734656,-2.47087893574356,-4.77882898682404,5.71965169939982,-4.25690686755592,2.23463889824008,-2.63895842019476,-4.16910995562294,-1.89197414066437
"boot_params.8095",3.61394423788583,-0.0720943366965192,-0.564919145424981,-0.220519933524295,0.813225021870279,-1.79408196363892,-2.52083309449967,-3.0214211681156,-5.06142391936356,-2.32879039883055,-4.94728791509567,5.37675887445875,-4.12966183463217,2.10292173416614,-2.5083539669247,-4.07658865774243,-1.74711563180066
"boot_params.8096",3.64332234713695,-0.0740203661970339,-0.553149854616142,-0.238858272419542,0.848529519899817,-1.88471793371485,-2.56905186389226,-3.03009623652363,-5.08699837537927,-2.37550385697001,-4.97354707173489,5.56729941111601,-4.11444359092118,2.18707538576801,-2.506254560345,-4.17517267741695,-1.82577283370806
"boot_params.8097",3.65741984971143,-0.0702007411065438,-0.578670061431595,-0.254038674679434,0.812627635422747,-1.87085358810394,-2.52895134044717,-3.06314798497616,-4.83457748463191,-2.37032206923665,-4.98308200639236,5.44763551279059,-4.02834517267254,2.12933371969783,-2.60607916759726,-4.00045722159936,-1.78650092153398
"boot_params.8098",3.7015367302525,-0.0709900148089541,-0.548701631606682,-0.235419682798749,0.789993889309342,-1.93283262921051,-2.64251755273518,-3.0877776332059,-5.11743646485796,-2.54502445920651,-5.09587003052329,5.59280458606845,-4.34490510145119,2.18549663484298,-2.61942790591208,-4.22559133655379,-1.8603521129676
