"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Sales","Adjustments","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-11","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","82376","B","","","0"
"2023-12","Northwest Territories","2016A000261","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432313","22.1.1.2.12","83367","B","","","0"
"2017-01","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","39696","","","","0"
"2017-02","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","41580","","","","0"
"2017-03","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","34958","","","","0"
"2017-04","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","37019","","","","0"
"2017-05","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","38539","","","","0"
"2017-06","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","38015","","","","0"
"2017-07","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","36182","","","","0"
"2017-08","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","35596","","","","0"
"2017-09","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","36498","","","","0"
"2017-10","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","37371","","","","0"
"2017-11","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","36357","","","","0"
"2017-12","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","36413","","","","0"
"2018-01","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","40353","","","","0"
"2018-02","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","37253","","","","0"
"2018-03","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","36592","","","","0"
"2018-04","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","37425","","","","0"
"2018-05","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","36149","","","","0"
"2018-06","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","38458","","","","0"
"2018-07","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","39414","","","","0"
"2018-08","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","39503","","","","0"
"2018-09","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","39607","","","","0"
"2018-10","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","38957","","","","0"
"2018-11","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","39742","","","","0"
"2018-12","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","39172","","","","0"
"2019-01","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","40793","","","","0"
"2019-02","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","41129","","","","0"
"2019-03","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","41340","","","","0"
"2019-04","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","40988","","","","0"
"2019-05","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","41054","","","","0"
"2019-06","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","40070","","","","0"
"2019-07","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","40694","","","","0"
"2019-08","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","41707","","","","0"
"2019-09","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","40817","","","","0"
"2019-10","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","42343","","","","0"
"2019-11","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","42122","","","","0"
"2019-12","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","41142","","","","0"
"2020-01","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","41221","","","","0"
"2020-02","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","40998","","","","0"
"2020-03","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","42674","","","","0"
"2020-04","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","49899","","","","0"
"2020-05","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","51701","","","","0"
"2020-06","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","49381","","","","0"
"2020-07","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","48593","","","","0"
"2020-08","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","48885","","","","0"
"2020-09","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","48946","","","","0"
"2020-10","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","46755","","","","0"
"2020-11","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","46982","","","","0"
"2020-12","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","50839","","","","0"
"2021-01","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","47617","","","","0"
"2021-02","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","47005","","","","0"
"2021-03","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","46753","","","","0"
"2021-04","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","46843","","","","0"
"2021-05","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","47932","","","","0"
"2021-06","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","47182","","","","0"
"2021-07","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","47806","","","","0"
"2021-08","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","47013","","","","0"
"2021-09","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","46198","","","","0"
"2021-10","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","47210","","","","0"
"2021-11","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","47242","","","","0"
"2021-12","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","48448","","","","0"
"2022-01","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","50130","","","","0"
"2022-02","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","48275","","","","0"
"2022-03","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","46914","","","","0"
"2022-04","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","48635","","","","0"
"2022-05","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","47230","","","","0"
"2022-06","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","47139","","","","0"
"2022-07","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","47341","","","","0"
"2022-08","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","48163","","","","0"
"2022-09","Nunavut","2016A000262","Retail trade [44-45]","Total retail sales","Seasonally adjusted","February 22, 2024","Dollars","81","thousands","3","v1582432344","23.1.1.2.12","48576","","","","0"
